"E:0","E:1","E:2","epsilon","epsilonD","epsilonI","volt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0013873,0.0012102,1310.7,nan,nan,nan,5.2917,1,0.033928,0,0,0.033928
0.0013782,0.0012023,1279.7,nan,nan,nan,5.1654,1,0.03403,0,0,0.03403
0.0013691,0.0011943,1248.6,nan,nan,nan,5.0391,1,0.034132,0,0,0.034132
0.0013601,0.0011864,1217.5,nan,nan,nan,4.9127,1,0.034235,0,0,0.034235
0.001351,0.0011785,1186.4,nan,nan,nan,4.7864,1,0.034337,0,0,0.034337
0.0013419,0.0011705,1155.3,nan,nan,nan,4.6601,1,0.03444,0,0,0.03444
0.0013328,0.0011626,1124.3,nan,nan,nan,4.5338,1,0.034543,0,0,0.034543
0.0013237,0.0011547,1093.2,nan,nan,nan,4.4075,1,0.034645,0,0,0.034645
0.0013146,0.0011467,1062.1,nan,nan,nan,4.2812,1,0.034747,0,0,0.034747
0.0013055,0.0011388,1031,nan,nan,nan,4.1549,1,0.03485,0,0,0.03485
0.0012966,0.001131,1006,nan,nan,nan,4.0533,1,0.034952,0,0,0.034952
0.0012877,0.0011233,986.39,nan,nan,nan,3.9739,1,0.035055,0,0,0.035055
0.0012789,0.0011156,966.78,nan,nan,nan,3.8944,1,0.035157,0,0,0.035157
0.0012701,0.0011079,947.17,nan,nan,nan,3.8149,1,0.03526,0,0,0.03526
0.0012612,0.0011003,927.56,nan,nan,nan,3.7354,1,0.035363,0,0,0.035363
0.0012524,0.0010926,907.94,nan,nan,nan,3.656,1,0.035465,0,0,0.035465
0.0012436,0.0010849,888.33,nan,nan,nan,3.5765,1,0.035567,0,0,0.035567
0.0012347,0.0010772,868.72,nan,nan,nan,3.497,1,0.03567,0,0,0.03567
0.0012259,0.0010695,849.11,nan,nan,nan,3.4175,1,0.035772,0,0,0.035772
0.0012171,0.0010618,829.5,nan,nan,nan,3.3381,1,0.035875,0,0,0.035875
0.0012082,0.0010542,809.89,nan,nan,nan,3.2586,1,0.035978,0,0,0.035978
0.0011994,0.0010465,790.27,nan,nan,nan,3.1791,1,0.03608,0,0,0.03608
0.0011906,0.0010388,770.66,nan,nan,nan,3.0996,1,0.036183,0,0,0.036183
0.0011817,0.0010311,751.05,nan,nan,nan,3.0202,1,0.036285,0,0,0.036285
0.0011729,0.0010234,731.44,nan,nan,nan,2.9407,1,0.036387,0,0,0.036387
0.0011641,0.0010157,711.83,nan,nan,nan,2.8612,1,0.03649,0,0,0.03649
0.0011552,0.0010081,692.22,nan,nan,nan,2.7817,1,0.036592,0,0,0.036592
0.0011464,0.0010004,672.6,nan,nan,nan,2.7023,1,0.036695,0,0,0.036695
0.0011376,0.00099269,652.99,nan,nan,nan,2.6228,1,0.036798,0,0,0.036798
0.0011288,0.00098501,633.38,nan,nan,nan,2.5433,1,0.0369,0,0,0.0369
0.0011205,0.00097776,621.32,nan,nan,nan,2.4946,1,0.037003,0,0,0.037003
0.0011122,0.00097052,609.27,nan,nan,nan,2.4459,1,0.037105,0,0,0.037105
0.0011039,0.00096327,597.22,nan,nan,nan,2.3972,1,0.037207,0,0,0.037207
0.0010957,0.00095603,585.18,nan,nan,nan,2.3486,1,0.03731,0,0,0.03731
0.0010874,0.00094878,573.13,nan,nan,nan,2.2999,1,0.037412,0,0,0.037412
0.0010791,0.00094153,561.08,nan,nan,nan,2.2513,1,0.037515,0,0,0.037515
0.0010708,0.00093429,549.03,nan,nan,nan,2.2026,1,0.037618,0,0,0.037618
0.0010626,0.00092704,536.99,nan,nan,nan,2.1539,1,0.03772,0,0,0.03772
0.0010543,0.0009198,524.94,nan,nan,nan,2.1053,1,0.037822,0,0,0.037822
0.001046,0.00091255,512.89,nan,nan,nan,2.0566,1,0.037925,0,0,0.037925
0.0010378,0.0009053,500.85,nan,nan,nan,2.0079,1,0.038027,0,0,0.038027
0.0010295,0.00089806,488.8,nan,nan,nan,1.9593,1,0.03813,0,0,0.03813
0.0010212,0.00089081,476.75,nan,nan,nan,1.9106,1,0.038232,0,0,0.038232
0.0010129,0.00088357,464.7,nan,nan,nan,1.8619,1,0.038335,0,0,0.038335
0.0010047,0.00087632,452.66,nan,nan,nan,1.8133,1,0.038438,0,0,0.038438
0.0009964,0.00086907,440.61,nan,nan,nan,1.7646,1,0.03854,0,0,0.03854
0.00098813,0.00086183,428.56,nan,nan,nan,1.7159,1,0.038642,0,0,0.038642
0.00097986,0.00085458,416.51,nan,nan,nan,1.6673,1,0.038745,0,0,0.038745
0.00097159,0.00084734,404.47,nan,nan,nan,1.6186,1,0.038847,0,0,0.038847
0.00096332,0.00084009,392.42,nan,nan,nan,1.5699,1,0.03895,0,0,0.03895
0.00095524,0.00083302,381.81,nan,nan,nan,1.5271,1,0.039053,0,0,0.039053
0.00094765,0.00082638,374.61,nan,nan,nan,1.4982,1,0.039155,0,0,0.039155
0.00094005,0.00081973,367.42,nan,nan,nan,1.4692,1,0.039258,0,0,0.039258
0.00093245,0.00081308,360.23,nan,nan,nan,1.4403,1,0.03936,0,0,0.03936
0.00092485,0.00080644,353.03,nan,nan,nan,1.4113,1,0.039462,0,0,0.039462
0.00091725,0.00079979,345.84,nan,nan,nan,1.3823,1,0.039565,0,0,0.039565
0.00090966,0.00079314,338.65,nan,nan,nan,1.3534,1,0.039667,0,0,0.039667
0.00090206,0.0007865,331.45,nan,nan,nan,1.3244,1,0.03977,0,0,0.03977
0.00089446,0.00077985,324.26,nan,nan,nan,1.2955,1,0.039873,0,0,0.039873
0.00088686,0.0007732,317.07,nan,nan,nan,1.2665,1,0.039975,0,0,0.039975
0.00087927,0.00076656,309.87,nan,nan,nan,1.2376,1,0.040078,0,0,0.040078
0.00087167,0.00075991,302.68,nan,nan,nan,1.2086,1,0.04018,0,0,0.04018
0.00086407,0.00075326,295.49,nan,nan,nan,1.1797,1,0.040282,0,0,0.040282
0.00085647,0.00074662,288.29,nan,nan,nan,1.1507,1,0.040385,0,0,0.040385
0.00084887,0.00073997,281.1,nan,nan,nan,1.1218,1,0.040487,0,0,0.040487
0.00084128,0.00073332,273.91,nan,nan,nan,1.0928,1,0.04059,0,0,0.04059
0.00083368,0.00072668,266.71,nan,nan,nan,1.0639,1,0.040693,0,0,0.040693
0.00082608,0.00072003,259.52,nan,nan,nan,1.0349,1,0.040795,0,0,0.040795
0.00081848,0.00071338,252.32,nan,nan,nan,1.006,1,0.040897,0,0,0.040897
0.00081088,0.00070674,245.13,nan,nan,nan,0.97702,1,0.041,0,0,0.041
0.00080329,0.00070009,237.94,nan,nan,nan,0.94807,1,0.041102,0,0,0.041102
0.00079569,0.00069344,230.74,nan,nan,nan,0.91911,1,0.041205,0,0,0.041205
0.00078839,0.00068707,224.61,nan,nan,nan,0.89444,1,0.041308,0,0,0.041308
0.00078165,0.00068122,220.44,nan,nan,nan,0.87772,1,0.04141,0,0,0.04141
0.0007749,0.00067536,216.27,nan,nan,nan,0.86101,1,0.041513,0,0,0.041513
0.00076816,0.0006695,212.1,nan,nan,nan,0.8443,1,0.041615,0,0,0.041615
0.00076141,0.00066365,207.93,nan,nan,nan,0.82759,1,0.041717,0,0,0.041717
0.00075467,0.00065779,203.76,nan,nan,nan,0.81088,1,0.04182,0,0,0.04182
0.00074793,0.00065193,199.59,nan,nan,nan,0.79417,1,0.041922,0,0,0.041922
0.00074118,0.00064608,195.42,nan,nan,nan,0.77746,1,0.042025,0,0,0.042025
0.00073444,0.00064022,191.25,nan,nan,nan,0.76075,1,0.042128,0,0,0.042128
0.0007277,0.00063436,187.09,nan,nan,nan,0.74404,1,0.04223,0,0,0.04223
0.00072095,0.0006285,182.92,nan,nan,nan,0.72732,1,0.042333,0,0,0.042333
0.00071421,0.00062265,178.75,nan,nan,nan,0.71061,1,0.042435,0,0,0.042435
0.00070746,0.00061679,174.58,nan,nan,nan,0.6939,1,0.042537,0,0,0.042537
0.00070072,0.00061093,170.41,nan,nan,nan,0.67719,1,0.04264,0,0,0.04264
0.00069398,0.00060508,166.24,nan,nan,nan,0.66048,1,0.042742,0,0,0.042742
0.00068723,0.00059922,162.07,nan,nan,nan,0.64377,1,0.042845,0,0,0.042845
0.00068049,0.00059336,157.9,nan,nan,nan,0.62706,1,0.042948,0,0,0.042948
0.00067375,0.00058751,153.73,nan,nan,nan,0.61035,1,0.04305,0,0,0.04305
0.000667,0.00058165,149.56,nan,nan,nan,0.59364,1,0.043152,0,0,0.043152
0.00066026,0.00057579,145.4,nan,nan,nan,0.57692,1,0.043255,0,0,0.043255
0.00065352,0.00056994,141.23,nan,nan,nan,0.56021,1,0.043357,0,0,0.043357
0.00064677,0.00056408,137.06,nan,nan,nan,0.5435,1,0.04346,0,0,0.04346
0.00064003,0.00055822,132.89,nan,nan,nan,0.52679,1,0.043562,0,0,0.043562
0.00063337,0.00055244,128.88,nan,nan,nan,0.51072,1,0.043665,0,0,0.043665
0.00062762,0.00054743,126.54,nan,nan,nan,0.50138,1,0.043768,0,0,0.043768
0.00062187,0.00054242,124.2,nan,nan,nan,0.49204,1,0.04387,0,0,0.04387
0.00061613,0.00053741,121.85,nan,nan,nan,0.4827,1,0.043972,0,0,0.043972
0.00061038,0.00053241,119.51,nan,nan,nan,0.47336,1,0.044075,0,0,0.044075
0.00060463,0.0005274,117.17,nan,nan,nan,0.46402,1,0.044177,0,0,0.044177
0.00059888,0.00052239,114.83,nan,nan,nan,0.45468,1,0.04428,0,0,0.04428
0.00059313,0.00051738,112.49,nan,nan,nan,0.44534,1,0.044383,0,0,0.044383
0.00058738,0.00051237,110.15,nan,nan,nan,0.436,1,0.044485,0,0,0.044485
0.00058164,0.00050736,107.81,nan,nan,nan,0.42666,1,0.044588,0,0,0.044588
0.00057589,0.00050236,105.47,nan,nan,nan,0.41731,1,0.04469,0,0,0.04469
0.00057014,0.00049735,103.13,nan,nan,nan,0.40797,1,0.044792,0,0,0.044792
0.00056439,0.00049234,100.79,nan,nan,nan,0.39863,1,0.044895,0,0,0.044895
0.00055864,0.00048733,98.445,nan,nan,nan,0.38929,1,0.044997,0,0,0.044997
0.0005529,0.00048232,96.104,nan,nan,nan,0.37995,1,0.0451,0,0,0.0451
0.00054715,0.00047732,93.763,nan,nan,nan,0.37061,1,0.045203,0,0,0.045203
0.0005414,0.00047231,91.422,nan,nan,nan,0.36127,1,0.045305,0,0,0.045305
0.00053565,0.0004673,89.081,nan,nan,nan,0.35193,1,0.045408,0,0,0.045408
0.0005299,0.00046229,86.74,nan,nan,nan,0.34259,1,0.04551,0,0,0.04551
0.00052415,0.00045728,84.399,nan,nan,nan,0.33325,1,0.045612,0,0,0.045612
0.00051841,0.00045227,82.058,nan,nan,nan,0.32391,1,0.045715,0,0,0.045715
0.00051266,0.00044727,79.717,nan,nan,nan,0.31457,1,0.045817,0,0,0.045817
0.00050691,0.00044226,77.376,nan,nan,nan,0.30523,1,0.04592,0,0,0.04592
0.00050116,0.00043725,75.035,nan,nan,nan,0.29589,1,0.046023,0,0,0.046023
0.00049541,0.00043224,72.694,nan,nan,nan,0.28655,1,0.046125,0,0,0.046125
0.00049011,0.00042761,70.81,nan,nan,nan,0.27904,1,0.046227,0,0,0.046227
0.00048539,0.0004235,69.538,nan,nan,nan,0.27399,1,0.04633,0,0,0.04633
0.00048067,0.00041938,68.267,nan,nan,nan,0.26895,1,0.046432,0,0,0.046432
0.00047595,0.00041526,66.995,nan,nan,nan,0.2639,1,0.046535,0,0,0.046535
0.00047123,0.00041114,65.724,nan,nan,nan,0.25885,1,0.046637,0,0,0.046637
0.00046651,0.00040703,64.452,nan,nan,nan,0.25381,1,0.04674,0,0,0.04674
0.00046179,0.00040291,63.181,nan,nan,nan,0.24876,1,0.046843,0,0,0.046843
0.00045707,0.00039879,61.909,nan,nan,nan,0.24371,1,0.046945,0,0,0.046945
0.00045235,0.00039468,60.637,nan,nan,nan,0.23867,1,0.047047,0,0,0.047047
0.00044763,0.00039056,59.366,nan,nan,nan,0.23362,1,0.04715,0,0,0.04715
0.00044291,0.00038644,58.094,nan,nan,nan,0.22857,1,0.047252,0,0,0.047252
0.00043819,0.00038232,56.823,nan,nan,nan,0.22352,1,0.047355,0,0,0.047355
0.00043347,0.00037821,55.551,nan,nan,nan,0.21848,1,0.047458,0,0,0.047458
0.00042875,0.00037409,54.28,nan,nan,nan,0.21343,1,0.04756,0,0,0.04756
0.00042403,0.00036997,53.008,nan,nan,nan,0.20838,1,0.047663,0,0,0.047663
0.00041931,0.00036585,51.737,nan,nan,nan,0.20334,1,0.047765,0,0,0.047765
0.00041459,0.00036174,50.465,nan,nan,nan,0.19829,1,0.047867,0,0,0.047867
0.00040987,0.00035762,49.193,nan,nan,nan,0.19324,1,0.04797,0,0,0.04797
0.00040515,0.0003535,47.922,nan,nan,nan,0.18819,1,0.048072,0,0,0.048072
0.00040043,0.00034938,46.65,nan,nan,nan,0.18315,1,0.048175,0,0,0.048175
0.00039571,0.00034527,45.379,nan,nan,nan,0.1781,1,0.048278,0,0,0.048278
0.00039099,0.00034115,44.107,nan,nan,nan,0.17305,1,0.04838,0,0,0.04838
0.00038627,0.00033703,42.835,nan,nan,nan,0.16801,1,0.048483,0,0,0.048483
0.00038155,0.00033292,41.564,nan,nan,nan,0.16296,1,0.048585,0,0,0.048585
0.00037683,0.0003288,40.292,nan,nan,nan,0.15791,1,0.048687,0,0,0.048687
0.00037211,0.00032468,39.021,nan,nan,nan,0.15287,1,0.04879,0,0,0.04879
0.00036768,0.00032082,37.923,nan,nan,nan,0.14851,1,0.048892,0,0,0.048892
0.00036396,0.00031757,37.256,nan,nan,nan,0.14588,1,0.048995,0,0,0.048995
0.00036025,0.00031433,36.59,nan,nan,nan,0.14325,1,0.049098,0,0,0.049098
0.00035653,0.00031108,35.923,nan,nan,nan,0.14062,1,0.0492,0,0,0.0492
0.00035281,0.00030784,35.256,nan,nan,nan,0.13799,1,0.049302,0,0,0.049302
0.00034909,0.00030459,34.589,nan,nan,nan,0.13536,1,0.049405,0,0,0.049405
0.00034538,0.00030135,33.922,nan,nan,nan,0.13273,1,0.049507,0,0,0.049507
0.00034166,0.0002981,33.255,nan,nan,nan,0.13009,1,0.04961,0,0,0.04961
0.00033794,0.00029486,32.589,nan,nan,nan,0.12746,1,0.049712,0,0,0.049712
0.00033422,0.00029162,31.922,nan,nan,nan,0.12483,1,0.049815,0,0,0.049815
0.0003305,0.00028837,31.255,nan,nan,nan,0.1222,1,0.049918,0,0,0.049918
0.00032679,0.00028513,30.588,nan,nan,nan,0.11957,1,0.05002,0,0,0.05002
0.00032307,0.00028188,29.921,nan,nan,nan,0.11694,1,0.050122,0,0,0.050122
0.00031935,0.00027864,29.254,nan,nan,nan,0.11431,1,0.050225,0,0,0.050225
0.00031563,0.00027539,28.588,nan,nan,nan,0.11168,1,0.050327,0,0,0.050327
0.00031192,0.00027215,27.921,nan,nan,nan,0.10905,1,0.05043,0,0,0.05043
0.0003082,0.00026891,27.254,nan,nan,nan,0.10641,1,0.050533,0,0,0.050533
0.00030448,0.00026566,26.587,nan,nan,nan,0.10378,1,0.050635,0,0,0.050635
0.00030076,0.00026242,25.92,nan,nan,nan,0.10115,1,0.050738,0,0,0.050738
0.00029705,0.00025917,25.253,nan,nan,nan,0.098521,1,0.05084,0,0,0.05084
0.00029333,0.00025593,24.586,nan,nan,nan,0.09589,1,0.050942,0,0,0.050942
0.00028961,0.00025268,23.92,nan,nan,nan,0.093258,1,0.051045,0,0,0.051045
0.00028589,0.00024944,23.253,nan,nan,nan,0.090627,1,0.051147,0,0,0.051147
0.00028218,0.00024619,22.586,nan,nan,nan,0.087996,1,0.05125,0,0,0.05125
0.00027846,0.00024295,21.919,nan,nan,nan,0.085365,1,0.051353,0,0,0.051353
0.00027474,0.00023971,21.252,nan,nan,nan,0.082734,1,0.051455,0,0,0.051455
0.00027102,0.00023646,20.585,nan,nan,nan,0.080103,1,0.051557,0,0,0.051557
0.0002673,0.00023322,19.919,nan,nan,nan,0.077471,1,0.05166,0,0,0.05166
0.00026412,0.00023044,19.443,nan,nan,nan,0.075598,1,0.051762,0,0,0.051762
0.00026132,0.00022799,19.106,nan,nan,nan,0.074277,1,0.051865,0,0,0.051865
0.00025851,0.00022554,18.769,nan,nan,nan,0.072957,1,0.051967,0,0,0.051967
0.00025571,0.0002231,18.432,nan,nan,nan,0.071636,1,0.05207,0,0,0.05207
0.00025291,0.00022065,18.095,nan,nan,nan,0.070315,1,0.052173,0,0,0.052173
0.00025011,0.00021821,17.758,nan,nan,nan,0.068994,1,0.052275,0,0,0.052275
0.00024731,0.00021576,17.42,nan,nan,nan,0.067673,1,0.052377,0,0,0.052377
0.00024451,0.00021332,17.083,nan,nan,nan,0.066352,1,0.05248,0,0,0.05248
0.0002417,0.00021087,16.746,nan,nan,nan,0.065031,1,0.052582,0,0,0.052582
0.0002389,0.00020843,16.409,nan,nan,nan,0.06371,1,0.052685,0,0,0.052685
0.0002361,0.00020598,16.072,nan,nan,nan,0.062389,1,0.052788,0,0,0.052788
0.0002333,0.00020354,15.735,nan,nan,nan,0.061069,1,0.05289,0,0,0.05289
0.0002305,0.00020109,15.398,nan,nan,nan,0.059748,1,0.052993,0,0,0.052993
0.0002277,0.00019865,15.061,nan,nan,nan,0.058427,1,0.053095,0,0,0.053095
0.00022489,0.0001962,14.724,nan,nan,nan,0.057106,1,0.053197,0,0,0.053197
0.00022209,0.00019375,14.387,nan,nan,nan,0.055785,1,0.0533,0,0,0.0533
0.00021929,0.00019131,14.05,nan,nan,nan,0.054464,1,0.053402,0,0,0.053402
0.00021649,0.00018886,13.713,nan,nan,nan,0.053143,1,0.053505,0,0,0.053505
0.00021369,0.00018642,13.376,nan,nan,nan,0.051822,1,0.053608,0,0,0.053608
0.00021089,0.00018397,13.039,nan,nan,nan,0.050502,1,0.05371,0,0,0.05371
0.00020808,0.00018153,12.702,nan,nan,nan,0.049181,1,0.053813,0,0,0.053813
0.00020528,0.00017908,12.365,nan,nan,nan,0.04786,1,0.053915,0,0,0.053915
0.00020248,0.00017664,12.028,nan,nan,nan,0.046539,1,0.054017,0,0,0.054017
0.00019968,0.00017419,11.691,nan,nan,nan,0.045218,1,0.05412,0,0,0.05412
0.00019688,0.00017175,11.354,nan,nan,nan,0.043897,1,0.054222,0,0,0.054222
0.00019408,0.0001693,11.017,nan,nan,nan,0.042576,1,0.054325,0,0,0.054325
0.00019128,0.00016686,10.68,nan,nan,nan,0.041255,1,0.054428,0,0,0.054428
0.00018847,0.00016441,10.343,nan,nan,nan,0.039935,1,0.05453,0,0,0.05453
0.00018567,0.00016196,10.006,nan,nan,nan,0.038614,1,0.054632,0,0,0.054632
0.00018303,0.00015966,9.705,nan,nan,nan,0.037434,1,0.054735,0,0,0.054735
0.00018102,0.00015791,9.5412,nan,nan,nan,0.036797,1,0.054837,0,0,0.054837
0.00017901,0.00015615,9.3774,nan,nan,nan,0.03616,1,0.05494,0,0,0.05494
0.000177,0.0001544,9.2136,nan,nan,nan,0.035523,1,0.055042,0,0,0.055042
0.00017499,0.00015264,9.0498,nan,nan,nan,0.034886,1,0.055145,0,0,0.055145
0.00017297,0.00015089,8.886,nan,nan,nan,0.034249,1,0.055248,0,0,0.055248
0.00017096,0.00014913,8.7222,nan,nan,nan,0.033612,1,0.05535,0,0,0.05535
0.00016895,0.00014738,8.5584,nan,nan,nan,0.032975,1,0.055452,0,0,0.055452
0.00016694,0.00014562,8.3946,nan,nan,nan,0.032338,1,0.055555,0,0,0.055555
0.00016492,0.00014387,8.2309,nan,nan,nan,0.0317,1,0.055657,0,0,0.055657
0.00016291,0.00014211,8.0671,nan,nan,nan,0.031063,1,0.05576,0,0,0.05576
0.0001609,0.00014036,7.9033,nan,nan,nan,0.030426,1,0.055863,0,0,0.055863
0.00015889,0.0001386,7.7395,nan,nan,nan,0.029789,1,0.055965,0,0,0.055965
0.00015688,0.00013685,7.5757,nan,nan,nan,0.029152,1,0.056068,0,0,0.056068
0.00015486,0.00013509,7.4119,nan,nan,nan,0.028515,1,0.05617,0,0,0.05617
0.00015285,0.00013334,7.2481,nan,nan,nan,0.027878,1,0.056272,0,0,0.056272
0.00015084,0.00013158,7.0843,nan,nan,nan,0.027241,1,0.056375,0,0,0.056375
0.00014883,0.00012983,6.9205,nan,nan,nan,0.026604,1,0.056477,0,0,0.056477
0.00014681,0.00012808,6.7567,nan,nan,nan,0.025967,1,0.05658,0,0,0.05658
0.0001448,0.00012632,6.5929,nan,nan,nan,0.02533,1,0.056683,0,0,0.056683
0.00014279,0.00012457,6.4291,nan,nan,nan,0.024693,1,0.056785,0,0,0.056785
0.00014078,0.00012281,6.2653,nan,nan,nan,0.024056,1,0.056887,0,0,0.056887
0.00013877,0.00012106,6.1015,nan,nan,nan,0.023418,1,0.05699,0,0,0.05699
0.00013675,0.0001193,5.9377,nan,nan,nan,0.022781,1,0.057092,0,0,0.057092
0.00013474,0.00011755,5.7739,nan,nan,nan,0.022144,1,0.057195,0,0,0.057195
0.00013273,0.00011579,5.6101,nan,nan,nan,0.021507,1,0.057297,0,0,0.057297
0.00013072,0.00011404,5.4463,nan,nan,nan,0.02087,1,0.0574,0,0,0.0574
0.00012871,0.00011228,5.2825,nan,nan,nan,0.020233,1,0.057503,0,0,0.057503
0.00012669,0.00011053,5.1187,nan,nan,nan,0.019596,1,0.057605,0,0,0.057605
0.00012468,0.00010877,4.955,nan,nan,nan,0.018959,1,0.057707,0,0,0.057707
0.00012267,0.00010702,4.7912,nan,nan,nan,0.018322,1,0.05781,0,0,0.05781
0.0001207,0.0001053,4.6336,nan,nan,nan,0.017709,1,0.057912,0,0,0.057912
0.00011933,0.00010411,4.5572,nan,nan,nan,0.017415,1,0.058015,0,0,0.058015
0.00011796,0.00010291,4.4808,nan,nan,nan,0.01712,1,0.058117,0,0,0.058117
0.00011659,0.00010172,4.4044,nan,nan,nan,0.016825,1,0.05822,0,0,0.05822
0.00011522,0.00010052,4.328,nan,nan,nan,0.016531,1,0.058323,0,0,0.058323
0.00011385,9.9325e-05,4.2516,nan,nan,nan,0.016236,1,0.058425,0,0,0.058425
0.00011248,9.813e-05,4.1752,nan,nan,nan,0.015942,1,0.058527,0,0,0.058527
0.00011111,9.6934e-05,4.0988,nan,nan,nan,0.015647,1,0.05863,0,0,0.05863
0.00010974,9.5739e-05,4.0224,nan,nan,nan,0.015353,1,0.058732,0,0,0.058732
0.00010837,9.4543e-05,3.946,nan,nan,nan,0.015058,1,0.058835,0,0,0.058835
0.00010699,9.3348e-05,3.8696,nan,nan,nan,0.014764,1,0.058938,0,0,0.058938
0.00010562,9.2153e-05,3.7932,nan,nan,nan,0.014469,1,0.05904,0,0,0.05904
0.00010425,9.0957e-05,3.7168,nan,nan,nan,0.014174,1,0.059143,0,0,0.059143
0.00010288,8.9762e-05,3.6404,nan,nan,nan,0.01388,1,0.059245,0,0,0.059245
0.00010151,8.8566e-05,3.564,nan,nan,nan,0.013585,1,0.059347,0,0,0.059347
0.00010014,8.7371e-05,3.4876,nan,nan,nan,0.013291,1,0.05945,0,0,0.05945
9.8771e-05,8.6175e-05,3.4112,nan,nan,nan,0.012996,1,0.059552,0,0,0.059552
9.74e-05,8.498e-05,3.3348,nan,nan,nan,0.012702,1,0.059655,0,0,0.059655
9.6029e-05,8.3785e-05,3.2584,nan,nan,nan,0.012407,1,0.059758,0,0,0.059758
9.4658e-05,8.2589e-05,3.182,nan,nan,nan,0.012112,1,0.05986,0,0,0.05986
9.3288e-05,8.1394e-05,3.1056,nan,nan,nan,0.011818,1,0.059962,0,0,0.059962
9.1917e-05,8.0198e-05,3.0292,nan,nan,nan,0.011523,1,0.060065,0,0,0.060065
9.0546e-05,7.9003e-05,2.9528,nan,nan,nan,0.011229,1,0.060167,0,0,0.060167
8.9175e-05,7.7807e-05,2.8764,nan,nan,nan,0.010934,1,0.06027,0,0,0.06027
8.7805e-05,7.6612e-05,2.8,nan,nan,nan,0.01064,1,0.060372,0,0,0.060372
8.6434e-05,7.5417e-05,2.7236,nan,nan,nan,0.010345,1,0.060475,0,0,0.060475
8.5063e-05,7.4221e-05,2.6472,nan,nan,nan,0.010051,1,0.060578,0,0,0.060578
8.3692e-05,7.3026e-05,2.5708,nan,nan,nan,0.009756,1,0.06068,0,0,0.06068
8.2322e-05,7.183e-05,2.4944,nan,nan,nan,0.0094614,1,0.060782,0,0,0.060782
8.0951e-05,7.0635e-05,2.418,nan,nan,nan,0.0091669,1,0.060885,0,0,0.060885
7.958e-05,6.9439e-05,2.3416,nan,nan,nan,0.0088723,1,0.060987,0,0,0.060987
7.8209e-05,6.8244e-05,2.2652,nan,nan,nan,0.0085778,1,0.06109,0,0,0.06109
7.6839e-05,6.7049e-05,2.1888,nan,nan,nan,0.0082832,1,0.061192,0,0,0.061192
7.5501e-05,6.5882e-05,2.1152,nan,nan,nan,0.0079997,1,0.061295,0,0,0.061295
7.4618e-05,6.5112e-05,2.0811,nan,nan,nan,0.0078695,1,0.061398,0,0,0.061398
7.3736e-05,6.4342e-05,2.047,nan,nan,nan,0.0077392,1,0.0615,0,0,0.0615
7.2854e-05,6.3573e-05,2.0129,nan,nan,nan,0.007609,1,0.061602,0,0,0.061602
7.1972e-05,6.2803e-05,1.9788,nan,nan,nan,0.0074788,1,0.061705,0,0,0.061705
7.1089e-05,6.2033e-05,1.9447,nan,nan,nan,0.0073485,1,0.061807,0,0,0.061807
7.0207e-05,6.1263e-05,1.9105,nan,nan,nan,0.0072183,1,0.06191,0,0,0.06191
6.9325e-05,6.0493e-05,1.8764,nan,nan,nan,0.0070881,1,0.062013,0,0,0.062013
6.8442e-05,5.9724e-05,1.8423,nan,nan,nan,0.0069579,1,0.062115,0,0,0.062115
6.756e-05,5.8954e-05,1.8082,nan,nan,nan,0.0068276,1,0.062218,0,0,0.062218
6.6678e-05,5.8184e-05,1.7741,nan,nan,nan,0.0066974,1,0.06232,0,0,0.06232
6.5796e-05,5.7414e-05,1.74,nan,nan,nan,0.0065672,1,0.062422,0,0,0.062422
6.4913e-05,5.6645e-05,1.7058,nan,nan,nan,0.0064369,1,0.062525,0,0,0.062525
6.4031e-05,5.5875e-05,1.6717,nan,nan,nan,0.0063067,1,0.062628,0,0,0.062628
6.3149e-05,5.5105e-05,1.6376,nan,nan,nan,0.0061765,1,0.06273,0,0,0.06273
6.2266e-05,5.4335e-05,1.6035,nan,nan,nan,0.0060463,1,0.062832,0,0,0.062832
6.1384e-05,5.3566e-05,1.5694,nan,nan,nan,0.005916,1,0.062935,0,0,0.062935
6.0502e-05,5.2796e-05,1.5352,nan,nan,nan,0.0057858,1,0.063037,0,0,0.063037
5.962e-05,5.2026e-05,1.5011,nan,nan,nan,0.0056556,1,0.06314,0,0,0.06314
5.8737e-05,5.1256e-05,1.467,nan,nan,nan,0.0055253,1,0.063243,0,0,0.063243
5.7855e-05,5.0486e-05,1.4329,nan,nan,nan,0.0053951,1,0.063345,0,0,0.063345
5.6973e-05,4.9717e-05,1.3988,nan,nan,nan,0.0052649,1,0.063447,0,0,0.063447
5.609e-05,4.8947e-05,1.3647,nan,nan,nan,0.0051347,1,0.06355,0,0,0.06355
5.5208e-05,4.8177e-05,1.3305,nan,nan,nan,0.0050044,1,0.063653,0,0,0.063653
5.4326e-05,4.7407e-05,1.2964,nan,nan,nan,0.0048742,1,0.063755,0,0,0.063755
5.3444e-05,4.6638e-05,1.2623,nan,nan,nan,0.004744,1,0.063857,0,0,0.063857
5.2561e-05,4.5868e-05,1.2282,nan,nan,nan,0.0046137,1,0.06396,0,0,0.06396
5.1679e-05,4.5098e-05,1.1941,nan,nan,nan,0.0044835,1,0.064062,0,0,0.064062
5.0797e-05,4.4328e-05,1.16,nan,nan,nan,0.0043533,1,0.064165,0,0,0.064165
