"Ma","T","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","k","nut","p","rho","rhoMean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00016598,299.56,-0.051367,-0.026201,0,-0.022547,-0.024638,0,0.037704,0.0008255,0,0.00099252,0,0,0,9.8019e-09,0,99770,1.1576,1.1561,1,0.003235,0.025,0.003235,0
0.00016909,299.56,-0.05255,-0.026255,0,-0.023806,-0.024682,0,0.037745,0.00082755,0,0.00099127,0,0,0,9.7105e-09,0,99770,1.1577,1.1561,1,0.00324,0.025,0.00324,0
0.0001722,299.56,-0.053733,-0.026309,0,-0.025065,-0.024725,0,0.037786,0.00082959,0,0.00099002,0,0,0,9.6191e-09,0,99770,1.1577,1.1561,1,0.003245,0.025,0.003245,0
0.00017532,299.56,-0.054915,-0.026364,0,-0.026324,-0.024769,0,0.037827,0.00083164,0,0.00098877,0,0,0,9.5277e-09,0,99770,1.1577,1.1561,1,0.00325,0.025,0.00325,0
0.00017843,299.55,-0.056098,-0.026418,0,-0.027582,-0.024813,0,0.037868,0.00083368,0,0.00098752,0,0,0,9.4363e-09,0,99770,1.1577,1.1561,1,0.003255,0.025,0.003255,0
0.00018154,299.55,-0.057281,-0.026472,0,-0.028841,-0.024856,0,0.037909,0.00083573,0,0.00098627,0,0,0,9.3449e-09,0,99770,1.1577,1.1561,1,0.00326,0.025,0.00326,0
0.00018465,299.55,-0.058463,-0.026527,0,-0.0301,-0.0249,0,0.03795,0.00083778,0,0.00098502,0,0,0,9.2535e-09,0,99770,1.1577,1.1561,1,0.003265,0.025,0.003265,0
0.00018766,299.55,-0.059588,-0.02658,0,-0.031304,-0.024942,0,0.037989,0.00083989,0,0.0009838,0,0,0,9.1659e-09,0,99770,1.1577,1.1562,1,0.00327,0.025,0.00327,0
0.00019058,299.55,-0.060671,-0.026632,0,-0.032468,-0.024983,0,0.038027,0.00084206,0,0.00098259,0,0,0,9.081e-09,0,99770,1.1577,1.1562,1,0.003275,0.025,0.003275,0
0.00019351,299.55,-0.061754,-0.026684,0,-0.033633,-0.025024,0,0.038065,0.00084422,0,0.00098138,0,0,0,8.996e-09,0,99770,1.1577,1.1562,1,0.00328,0.025,0.00328,0
0.00019643,299.55,-0.062838,-0.026736,0,-0.034798,-0.025066,0,0.038103,0.00084639,0,0.00098017,0,0,0,8.9111e-09,0,99770,1.1577,1.1562,1,0.003285,0.025,0.003285,0
0.00019936,299.55,-0.063921,-0.026789,0,-0.035962,-0.025107,0,0.038141,0.00084855,0,0.00097896,0,0,0,8.8261e-09,0,99770,1.1577,1.1562,1,0.00329,0.025,0.00329,0
0.00020228,299.54,-0.065004,-0.026841,0,-0.037127,-0.025148,0,0.038179,0.00085072,0,0.00097775,0,0,0,8.7412e-09,0,99770,1.1577,1.1562,1,0.003295,0.025,0.003295,0
0.00020521,299.54,-0.066087,-0.026893,0,-0.038292,-0.025189,0,0.038217,0.00085289,0,0.00097655,0,0,0,8.6562e-09,0,99770,1.1577,1.1562,1,0.0033,0.025,0.0033,0
0.00020813,299.54,-0.067171,-0.026945,0,-0.039456,-0.02523,0,0.038255,0.00085505,0,0.00097534,0,0,0,8.5713e-09,0,99770,1.1577,1.1562,1,0.003305,0.025,0.003305,0
0.00021106,299.54,-0.068254,-0.026997,0,-0.040621,-0.025271,0,0.038293,0.00085722,0,0.00097413,0,0,0,8.4863e-09,0,99770,1.1577,1.1562,1,0.00331,0.025,0.00331,0
0.00021381,299.54,-0.069261,-0.027048,0,-0.041713,-0.02531,0,0.038329,0.00085949,0,0.00097294,0,0,0,8.4065e-09,0,99770,1.1577,1.1562,1,0.003315,0.025,0.003315,0
0.00021653,299.54,-0.070252,-0.027098,0,-0.04279,-0.025349,0,0.038365,0.00086178,0,0.00097177,0,0,0,8.3276e-09,0,99770,1.1577,1.1562,1,0.00332,0.025,0.00332,0
0.00021924,299.54,-0.071242,-0.027149,0,-0.043867,-0.025388,0,0.0384,0.00086408,0,0.00097059,0,0,0,8.2488e-09,0,99770,1.1577,1.1562,1,0.003325,0.025,0.003325,0
0.00022196,299.53,-0.072233,-0.027199,0,-0.044944,-0.025427,0,0.038435,0.00086637,0,0.00096941,0,0,0,8.17e-09,0,99770,1.1577,1.1562,1,0.00333,0.025,0.00333,0
0.00022468,299.53,-0.073224,-0.027249,0,-0.046021,-0.025466,0,0.03847,0.00086866,0,0.00096823,0,0,0,8.0912e-09,0,99770,1.1578,1.1562,1,0.003335,0.025,0.003335,0
0.00022739,299.53,-0.074215,-0.0273,0,-0.047097,-0.025505,0,0.038506,0.00087096,0,0.00096705,0,0,0,8.0124e-09,0,99770,1.1578,1.1562,1,0.00334,0.025,0.00334,0
0.00023011,299.53,-0.075206,-0.02735,0,-0.048174,-0.025544,0,0.038541,0.00087325,0,0.00096587,0,0,0,7.9336e-09,0,99770,1.1578,1.1562,1,0.003345,0.025,0.003345,0
0.00023283,299.53,-0.076197,-0.0274,0,-0.049251,-0.025582,0,0.038576,0.00087554,0,0.00096469,0,0,0,7.8548e-09,0,99770,1.1578,1.1562,1,0.00335,0.025,0.00335,0
0.00023553,299.53,-0.077182,-0.02745,0,-0.050323,-0.025621,0,0.038611,0.00087785,0,0.00096351,0,0,0,7.7763e-09,0,99770,1.1578,1.1563,1,0.003355,0.025,0.003355,0
0.00023804,299.53,-0.078087,-0.027499,0,-0.051318,-0.025658,0,0.038644,0.00088027,0,0.00096235,0,0,0,7.7034e-09,0,99770,1.1578,1.1563,1,0.00336,0.025,0.00336,0
0.00024054,299.53,-0.078992,-0.027548,0,-0.052313,-0.025695,0,0.038677,0.0008827,0,0.00096119,0,0,0,7.6304e-09,0,99770,1.1578,1.1563,1,0.003365,0.025,0.003365,0
0.00024305,299.53,-0.079897,-0.027596,0,-0.053307,-0.025732,0,0.038709,0.00088513,0,0.00096003,0,0,0,7.5574e-09,0,99770,1.1578,1.1563,1,0.00337,0.025,0.00337,0
0.00024556,299.52,-0.080802,-0.027645,0,-0.054302,-0.025769,0,0.038742,0.00088756,0,0.00095887,0,0,0,7.4844e-09,0,99770,1.1578,1.1563,1,0.003375,0.025,0.003375,0
0.00024806,299.52,-0.081707,-0.027694,0,-0.055297,-0.025805,0,0.038775,0.00088999,0,0.00095771,0,0,0,7.4114e-09,0,99770,1.1578,1.1563,1,0.00338,0.025,0.00338,0
0.00025057,299.52,-0.082612,-0.027742,0,-0.056292,-0.025842,0,0.038807,0.00089242,0,0.00095654,0,0,0,7.3384e-09,0,99770,1.1578,1.1563,1,0.003385,0.025,0.003385,0
0.00025308,299.52,-0.083517,-0.027791,0,-0.057287,-0.025879,0,0.03884,0.00089485,0,0.00095538,0,0,0,7.2654e-09,0,99770,1.1578,1.1563,1,0.00339,0.025,0.00339,0
0.00025558,299.52,-0.084422,-0.02784,0,-0.058282,-0.025916,0,0.038872,0.00089728,0,0.00095422,0,0,0,7.1925e-09,0,99770,1.1578,1.1563,1,0.003395,0.025,0.003395,0
0.00025803,299.52,-0.085302,-0.027888,0,-0.059253,-0.025952,0,0.038904,0.00089975,0,0.00095306,0,0,0,7.1212e-09,0,99770,1.1578,1.1563,1,0.0034,0.025,0.0034,0
0.00026033,299.52,-0.086127,-0.027935,0,-0.060171,-0.025987,0,0.038934,0.00090232,0,0.0009519,0,0,0,7.0537e-09,0,99770,1.1578,1.1563,1,0.003405,0.025,0.003405,0
0.00026263,299.52,-0.086952,-0.027983,0,-0.061089,-0.026023,0,0.038964,0.00090489,0,0.00095075,0,0,0,6.9863e-09,0,99770,1.1578,1.1563,1,0.00341,0.025,0.00341,0
0.00026493,299.52,-0.087777,-0.02803,0,-0.062007,-0.026058,0,0.038994,0.00090746,0,0.00094959,0,0,0,6.9189e-09,0,99770,1.1578,1.1563,1,0.003415,0.025,0.003415,0
0.00026723,299.51,-0.088602,-0.028077,0,-0.062925,-0.026093,0,0.039024,0.00091003,0,0.00094843,0,0,0,6.8515e-09,0,99770,1.1578,1.1563,1,0.00342,0.025,0.00342,0
0.00026953,299.51,-0.089427,-0.028124,0,-0.063842,-0.026128,0,0.039054,0.0009126,0,0.00094727,0,0,0,6.784e-09,0,99770,1.1578,1.1563,1,0.003425,0.025,0.003425,0
0.00027184,299.51,-0.090252,-0.028171,0,-0.06476,-0.026163,0,0.039084,0.00091517,0,0.00094612,0,0,0,6.7166e-09,0,99770,1.1578,1.1563,1,0.00343,0.025,0.00343,0
0.00027414,299.51,-0.091076,-0.028219,0,-0.065678,-0.026198,0,0.039114,0.00091774,0,0.00094496,0,0,0,6.6492e-09,0,99770,1.1578,1.1563,1,0.003435,0.025,0.003435,0
0.00027644,299.51,-0.091901,-0.028266,0,-0.066596,-0.026233,0,0.039144,0.00092031,0,0.0009438,0,0,0,6.5818e-09,0,99770,1.1578,1.1563,1,0.00344,0.025,0.00344,0
0.00027863,299.51,-0.092686,-0.028312,0,-0.067475,-0.026267,0,0.039173,0.00092297,0,0.00094264,0,0,0,6.5172e-09,0,99770,1.1578,1.1563,1,0.003445,0.025,0.003445,0
0.00028074,299.51,-0.093437,-0.028358,0,-0.068321,-0.026301,0,0.0392,0.00092569,0,0.00094147,0,0,0,6.455e-09,0,99770,1.1578,1.1563,1,0.00345,0.025,0.00345,0
0.00028285,299.51,-0.094188,-0.028404,0,-0.069167,-0.026335,0,0.039227,0.00092841,0,0.00094031,0,0,0,6.3928e-09,0,99770,1.1579,1.1563,1,0.003455,0.025,0.003455,0
0.00028495,299.51,-0.094939,-0.02845,0,-0.070014,-0.026368,0,0.039255,0.00093113,0,0.00093914,0,0,0,6.3306e-09,0,99770,1.1579,1.1564,1,0.00346,0.025,0.00346,0
0.00028706,299.51,-0.095689,-0.028496,0,-0.07086,-0.026402,0,0.039282,0.00093385,0,0.00093798,0,0,0,6.2684e-09,0,99770,1.1579,1.1564,1,0.003465,0.025,0.003465,0
0.00028917,299.51,-0.09644,-0.028542,0,-0.071706,-0.026435,0,0.03931,0.00093657,0,0.00093681,0,0,0,6.2062e-09,0,99770,1.1579,1.1564,1,0.00347,0.025,0.00347,0
0.00029127,299.5,-0.097191,-0.028588,0,-0.072553,-0.026469,0,0.039337,0.00093929,0,0.00093564,0,0,0,6.144e-09,0,99770,1.1579,1.1564,1,0.003475,0.025,0.003475,0
0.00029338,299.5,-0.097942,-0.028634,0,-0.073399,-0.026503,0,0.039365,0.00094202,0,0.00093448,0,0,0,6.0819e-09,0,99770,1.1579,1.1564,1,0.00348,0.025,0.00348,0
0.00029549,299.5,-0.098693,-0.02868,0,-0.074245,-0.026536,0,0.039392,0.00094474,0,0.00093331,0,0,0,6.0197e-09,0,99770,1.1579,1.1564,1,0.003485,0.025,0.003485,0
0.00029745,299.5,-0.09939,-0.028725,0,-0.075038,-0.026569,0,0.039418,0.00094758,0,0.00093213,0,0,0,5.9614e-09,0,99770,1.1579,1.1564,1,0.00349,0.025,0.00349,0
0.00029937,299.5,-0.10007,-0.02877,0,-0.075818,-0.026601,0,0.039443,0.00095046,0,0.00093094,0,0,0,5.9042e-09,0,99770,1.1579,1.1564,1,0.003495,0.025,0.003495,0
0.00030129,299.5,-0.10075,-0.028815,0,-0.076597,-0.026633,0,0.039468,0.00095334,0,0.00092976,0,0,0,5.847e-09,0,99770,1.1579,1.1564,1,0.0035,0.025,0.0035,0
0.00030321,299.5,-0.10144,-0.02886,0,-0.077376,-0.026666,0,0.039492,0.00095621,0,0.00092857,0,0,0,5.7898e-09,0,99770,1.1579,1.1564,1,0.003505,0.025,0.003505,0
0.00030513,299.5,-0.10212,-0.028905,0,-0.078155,-0.026698,0,0.039517,0.00095909,0,0.00092738,0,0,0,5.7325e-09,0,99770,1.1579,1.1564,1,0.00351,0.025,0.00351,0
0.00030706,299.5,-0.1028,-0.02895,0,-0.078934,-0.02673,0,0.039542,0.00096197,0,0.0009262,0,0,0,5.6753e-09,0,99770,1.1579,1.1564,1,0.003515,0.025,0.003515,0
0.00030898,299.5,-0.10348,-0.028995,0,-0.079713,-0.026762,0,0.039567,0.00096485,0,0.00092501,0,0,0,5.6181e-09,0,99770,1.1579,1.1564,1,0.00352,0.025,0.00352,0
0.0003109,299.5,-0.10416,-0.029039,0,-0.080492,-0.026795,0,0.039592,0.00096772,0,0.00092383,0,0,0,5.5609e-09,0,99770,1.1579,1.1564,1,0.003525,0.025,0.003525,0
0.00031282,299.5,-0.10484,-0.029084,0,-0.081269,-0.026827,0,0.039617,0.00097061,0,0.00092264,0,0,0,5.5038e-09,0,99770,1.1579,1.1564,1,0.00353,0.025,0.00353,0
0.00031456,299.5,-0.10546,-0.029128,0,-0.081986,-0.026858,0,0.03964,0.00097365,0,0.00092142,0,0,0,5.4513e-09,0,99770,1.1579,1.1564,1,0.003535,0.025,0.003535,0
0.00031631,299.49,-0.10608,-0.029172,0,-0.082703,-0.026889,0,0.039662,0.00097669,0,0.0009202,0,0,0,5.3987e-09,0,99770,1.1579,1.1564,1,0.00354,0.025,0.00354,0
0.00031806,299.49,-0.1067,-0.029216,0,-0.083419,-0.02692,0,0.039685,0.00097973,0,0.00091898,0,0,0,5.3462e-09,0,99770,1.1579,1.1564,1,0.003545,0.025,0.003545,0
0.00031981,299.49,-0.10732,-0.02926,0,-0.084136,-0.026952,0,0.039708,0.00098277,0,0.00091777,0,0,0,5.2937e-09,0,99770,1.1579,1.1564,1,0.00355,0.025,0.00355,0
0.00032156,299.49,-0.10794,-0.029304,0,-0.084853,-0.026983,0,0.03973,0.00098582,0,0.00091655,0,0,0,5.2411e-09,0,99770,1.1579,1.1564,1,0.003555,0.025,0.003555,0
0.00032331,299.49,-0.10855,-0.029348,0,-0.085569,-0.027014,0,0.039753,0.00098886,0,0.00091533,0,0,0,5.1886e-09,0,99770,1.1579,1.1564,1,0.00356,0.025,0.00356,0
0.00032506,299.49,-0.10917,-0.029392,0,-0.086286,-0.027045,0,0.039775,0.0009919,0,0.00091411,0,0,0,5.136e-09,0,99770,1.1579,1.1564,1,0.003565,0.025,0.003565,0
0.00032681,299.49,-0.10979,-0.029436,0,-0.087002,-0.027076,0,0.039798,0.00099494,0,0.0009129,0,0,0,5.0835e-09,0,99770,1.1579,1.1564,1,0.00357,0.025,0.00357,0
0.00032851,299.49,-0.11039,-0.029479,0,-0.087703,-0.027107,0,0.03982,0.00099803,0,0.00091167,0,0,0,5.0322e-09,0,99770,1.1579,1.1564,1,0.003575,0.025,0.003575,0
0.0003301,299.49,-0.11095,-0.029522,0,-0.088362,-0.027137,0,0.03984,0.0010012,0,0.00091041,0,0,0,4.984e-09,0,99770,1.1579,1.1564,1,0.00358,0.025,0.00358,0
0.00033169,299.49,-0.11151,-0.029566,0,-0.08902,-0.027167,0,0.03986,0.0010044,0,0.00090916,0,0,0,4.9359e-09,0,99770,1.1579,1.1564,1,0.003585,0.025,0.003585,0
0.00033327,299.49,-0.11207,-0.029609,0,-0.089678,-0.027198,0,0.039881,0.0010077,0,0.0009079,0,0,0,4.8878e-09,0,99770,1.1579,1.1565,1,0.00359,0.025,0.00359,0
0.00033486,299.49,-0.11263,-0.029652,0,-0.090336,-0.027228,0,0.039901,0.0010109,0,0.00090664,0,0,0,4.8396e-09,0,99770,1.1579,1.1565,1,0.003595,0.025,0.003595,0
0.00033645,299.49,-0.11319,-0.029695,0,-0.090994,-0.027258,0,0.039921,0.0010141,0,0.00090539,0,0,0,4.7915e-09,0,99770,1.1579,1.1565,1,0.0036,0.025,0.0036,0
0.00033804,299.49,-0.11375,-0.029738,0,-0.091652,-0.027288,0,0.039942,0.0010173,0,0.00090413,0,0,0,4.7434e-09,0,99770,1.1579,1.1565,1,0.003605,0.025,0.003605,0
0.00033962,299.49,-0.11431,-0.029781,0,-0.09231,-0.027318,0,0.039962,0.0010205,0,0.00090288,0,0,0,4.6953e-09,0,99770,1.1579,1.1565,1,0.00361,0.025,0.00361,0
0.00034121,299.49,-0.11487,-0.029824,0,-0.092969,-0.027349,0,0.039982,0.0010237,0,0.00090162,0,0,0,4.6471e-09,0,99770,1.1579,1.1565,1,0.003615,0.025,0.003615,0
0.00034272,299.48,-0.1154,-0.029867,0,-0.093599,-0.027378,0,0.040001,0.001027,0,0.00090034,0,0,0,4.6011e-09,0,99770,1.1579,1.1565,1,0.00362,0.025,0.00362,0
0.00034416,299.48,-0.11591,-0.029909,0,-0.094203,-0.027408,0,0.040019,0.0010304,0,0.00089904,0,0,0,4.5571e-09,0,99770,1.1579,1.1565,1,0.003625,0.025,0.003625,0
0.00034559,299.48,-0.11641,-0.029951,0,-0.094807,-0.027437,0,0.040037,0.0010338,0,0.00089775,0,0,0,4.5132e-09,0,99770,1.1579,1.1565,1,0.00363,0.025,0.00363,0
0.00034703,299.48,-0.11692,-0.029994,0,-0.09541,-0.027467,0,0.040055,0.0010372,0,0.00089645,0,0,0,4.4692e-09,0,99770,1.1579,1.1565,1,0.003635,0.025,0.003635,0
0.00034847,299.48,-0.11742,-0.030036,0,-0.096014,-0.027496,0,0.040073,0.0010406,0,0.00089515,0,0,0,4.4252e-09,0,99770,1.158,1.1565,1,0.00364,0.025,0.00364,0
0.00034991,299.48,-0.11793,-0.030078,0,-0.096618,-0.027525,0,0.040091,0.0010439,0,0.00089385,0,0,0,4.3812e-09,0,99770,1.158,1.1565,1,0.003645,0.025,0.003645,0
0.00035134,299.48,-0.11843,-0.030121,0,-0.097222,-0.027555,0,0.04011,0.0010473,0,0.00089255,0,0,0,4.3372e-09,0,99770,1.158,1.1565,1,0.00365,0.025,0.00365,0
0.00035278,299.48,-0.11894,-0.030163,0,-0.097825,-0.027584,0,0.040128,0.0010507,0,0.00089125,0,0,0,4.2932e-09,0,99770,1.158,1.1565,1,0.003655,0.025,0.003655,0
0.00035422,299.48,-0.11944,-0.030205,0,-0.098429,-0.027614,0,0.040146,0.0010541,0,0.00088995,0,0,0,4.2492e-09,0,99770,1.158,1.1565,1,0.00366,0.025,0.00366,0
0.00035555,299.48,-0.11991,-0.030247,0,-0.098995,-0.027643,0,0.040162,0.0010576,0,0.00088862,0,0,0,4.2081e-09,0,99770,1.158,1.1565,1,0.003665,0.025,0.003665,0
0.00035685,299.48,-0.12036,-0.030289,0,-0.099548,-0.027671,0,0.040178,0.0010612,0,0.00088728,0,0,0,4.168e-09,0,99770,1.158,1.1565,1,0.00367,0.025,0.00367,0
0.00035814,299.48,-0.12082,-0.030331,0,-0.1001,-0.0277,0,0.040194,0.0010647,0,0.00088594,0,0,0,4.1279e-09,0,99770,1.158,1.1565,1,0.003675,0.025,0.003675,0
0.00035944,299.48,-0.12127,-0.030372,0,-0.10065,-0.027729,0,0.04021,0.0010683,0,0.0008846,0,0,0,4.0878e-09,0,99770,1.158,1.1565,1,0.00368,0.025,0.00368,0
0.00036074,299.48,-0.12173,-0.030414,0,-0.10121,-0.027757,0,0.040226,0.0010719,0,0.00088326,0,0,0,4.0477e-09,0,99770,1.158,1.1565,1,0.003685,0.025,0.003685,0
0.00036204,299.48,-0.12218,-0.030456,0,-0.10176,-0.027786,0,0.040242,0.0010754,0,0.00088191,0,0,0,4.0075e-09,0,99770,1.158,1.1565,1,0.00369,0.025,0.00369,0
0.00036334,299.48,-0.12264,-0.030498,0,-0.10231,-0.027815,0,0.040258,0.001079,0,0.00088057,0,0,0,3.9674e-09,0,99770,1.158,1.1565,1,0.003695,0.025,0.003695,0
0.00036463,299.48,-0.12309,-0.030539,0,-0.10287,-0.027844,0,0.040274,0.0010825,0,0.00087923,0,0,0,3.9273e-09,0,99770,1.158,1.1565,1,0.0037,0.025,0.0037,0
0.00036593,299.48,-0.12355,-0.030581,0,-0.10342,-0.027872,0,0.040289,0.0010861,0,0.00087789,0,0,0,3.8872e-09,0,99770,1.158,1.1565,1,0.003705,0.025,0.003705,0
0.0003671,299.48,-0.12396,-0.030622,0,-0.10393,-0.027901,0,0.040303,0.0010899,0,0.0008765,0,0,0,3.8506e-09,0,99770,1.158,1.1565,1,0.00371,0.025,0.00371,0
0.00036827,299.48,-0.12436,-0.030663,0,-0.10443,-0.027929,0,0.040317,0.0010936,0,0.00087512,0,0,0,3.8142e-09,0,99770,1.158,1.1565,1,0.003715,0.025,0.003715,0
0.00036944,299.47,-0.12477,-0.030704,0,-0.10494,-0.027957,0,0.040331,0.0010973,0,0.00087374,0,0,0,3.7777e-09,0,99770,1.158,1.1565,1,0.00372,0.025,0.00372,0
0.00037061,299.47,-0.12518,-0.030745,0,-0.10544,-0.027985,0,0.040345,0.0011011,0,0.00087236,0,0,0,3.7412e-09,0,99770,1.158,1.1565,1,0.003725,0.025,0.003725,0
0.00037178,299.47,-0.12559,-0.030787,0,-0.10595,-0.028013,0,0.040359,0.0011048,0,0.00087097,0,0,0,3.7047e-09,0,99770,1.158,1.1565,1,0.00373,0.025,0.00373,0
0.00037295,299.47,-0.126,-0.030828,0,-0.10646,-0.028042,0,0.040373,0.0011086,0,0.00086959,0,0,0,3.6682e-09,0,99770,1.158,1.1565,1,0.003735,0.025,0.003735,0
0.00037412,299.47,-0.12641,-0.030869,0,-0.10696,-0.02807,0,0.040387,0.0011123,0,0.00086821,0,0,0,3.6317e-09,0,99770,1.158,1.1565,1,0.00374,0.025,0.00374,0
0.00037528,299.47,-0.12681,-0.03091,0,-0.10747,-0.028098,0,0.0404,0.001116,0,0.00086683,0,0,0,3.5952e-09,0,99770,1.158,1.1565,1,0.003745,0.025,0.003745,0
0.00037643,299.47,-0.12721,-0.030951,0,-0.10796,-0.028126,0,0.040414,0.0011198,0,0.00086544,0,0,0,3.5595e-09,0,99770,1.158,1.1566,1,0.00375,0.025,0.00375,0
0.00037748,299.47,-0.12758,-0.030991,0,-0.10843,-0.028154,0,0.040426,0.0011238,0,0.00086402,0,0,0,3.5264e-09,0,99770,1.158,1.1566,1,0.003755,0.025,0.003755,0
0.00037853,299.47,-0.12795,-0.031032,0,-0.10889,-0.028182,0,0.040438,0.0011277,0,0.0008626,0,0,0,3.4932e-09,0,99770,1.158,1.1566,1,0.00376,0.025,0.00376,0
0.00037958,299.47,-0.12831,-0.031073,0,-0.10935,-0.028209,0,0.04045,0.0011316,0,0.00086118,0,0,0,3.4601e-09,0,99770,1.158,1.1566,1,0.003765,0.025,0.003765,0
0.00038063,299.47,-0.12868,-0.031113,0,-0.10981,-0.028237,0,0.040461,0.0011355,0,0.00085976,0,0,0,3.427e-09,0,99770,1.158,1.1566,1,0.00377,0.025,0.00377,0
0.00038168,299.47,-0.12904,-0.031154,0,-0.11027,-0.028265,0,0.040473,0.0011394,0,0.00085834,0,0,0,3.3939e-09,0,99770,1.158,1.1566,1,0.003775,0.025,0.003775,0
0.00038273,299.47,-0.12941,-0.031194,0,-0.11074,-0.028293,0,0.040485,0.0011434,0,0.00085692,0,0,0,3.3607e-09,0,99770,1.158,1.1566,1,0.00378,0.025,0.00378,0
0.00038378,299.47,-0.12977,-0.031235,0,-0.1112,-0.02832,0,0.040497,0.0011473,0,0.0008555,0,0,0,3.3276e-09,0,99770,1.158,1.1566,1,0.003785,0.025,0.003785,0
0.00038483,299.47,-0.13014,-0.031276,0,-0.11166,-0.028348,0,0.040509,0.0011512,0,0.00085408,0,0,0,3.2945e-09,0,99770,1.158,1.1566,1,0.00379,0.025,0.00379,0
0.00038583,299.47,-0.13049,-0.031316,0,-0.1121,-0.028376,0,0.04052,0.0011552,0,0.00085265,0,0,0,3.2629e-09,0,99770,1.158,1.1566,1,0.003795,0.025,0.003795,0
0.00038677,299.47,-0.13081,-0.031356,0,-0.11252,-0.028403,0,0.04053,0.0011593,0,0.0008512,0,0,0,3.2329e-09,0,99770,1.158,1.1566,1,0.0038,0.025,0.0038,0
0.00038771,299.47,-0.13114,-0.031396,0,-0.11295,-0.028431,0,0.04054,0.0011634,0,0.00084976,0,0,0,3.2029e-09,0,99770,1.158,1.1566,1,0.003805,0.025,0.003805,0
0.00038865,299.47,-0.13147,-0.031436,0,-0.11337,-0.028458,0,0.04055,0.0011675,0,0.00084831,0,0,0,3.1729e-09,0,99770,1.158,1.1566,1,0.00381,0.025,0.00381,0
0.00038959,299.47,-0.13179,-0.031477,0,-0.11379,-0.028485,0,0.04056,0.0011716,0,0.00084686,0,0,0,3.1429e-09,0,99770,1.158,1.1566,1,0.003815,0.025,0.003815,0
0.00039053,299.47,-0.13212,-0.031517,0,-0.11421,-0.028513,0,0.04057,0.0011757,0,0.00084541,0,0,0,3.113e-09,0,99770,1.158,1.1566,1,0.00382,0.025,0.00382,0
0.00039147,299.47,-0.13245,-0.031557,0,-0.11463,-0.02854,0,0.04058,0.0011798,0,0.00084396,0,0,0,3.083e-09,0,99770,1.158,1.1566,1,0.003825,0.025,0.003825,0
0.00039241,299.47,-0.13277,-0.031597,0,-0.11505,-0.028568,0,0.04059,0.0011839,0,0.00084251,0,0,0,3.053e-09,0,99770,1.158,1.1566,1,0.00383,0.025,0.00383,0
0.00039335,299.47,-0.1331,-0.031637,0,-0.11547,-0.028595,0,0.0406,0.001188,0,0.00084107,0,0,0,3.023e-09,0,99770,1.158,1.1566,1,0.003835,0.025,0.003835,0
0.00039422,299.47,-0.1334,-0.031677,0,-0.11587,-0.028622,0,0.040609,0.0011923,0,0.0008396,0,0,0,2.9951e-09,0,99770,1.158,1.1566,1,0.00384,0.025,0.00384,0
0.00039506,299.47,-0.13369,-0.031717,0,-0.11625,-0.028649,0,0.040617,0.0011966,0,0.00083813,0,0,0,2.9681e-09,0,99770,1.158,1.1566,1,0.003845,0.025,0.003845,0
0.0003959,299.47,-0.13398,-0.031756,0,-0.11663,-0.028677,0,0.040625,0.0012008,0,0.00083666,0,0,0,2.941e-09,0,99770,1.158,1.1566,1,0.00385,0.025,0.00385,0
0.00039674,299.47,-0.13427,-0.031796,0,-0.11702,-0.028704,0,0.040634,0.0012051,0,0.00083519,0,0,0,2.9139e-09,0,99770,1.158,1.1566,1,0.003855,0.025,0.003855,0
0.00039758,299.47,-0.13456,-0.031836,0,-0.1174,-0.028731,0,0.040642,0.0012094,0,0.00083372,0,0,0,2.8869e-09,0,99770,1.158,1.1566,1,0.00386,0.025,0.00386,0
0.00039842,299.47,-0.13485,-0.031875,0,-0.11778,-0.028758,0,0.04065,0.0012137,0,0.00083225,0,0,0,2.8598e-09,0,99770,1.158,1.1566,1,0.003865,0.025,0.003865,0
0.00039926,299.47,-0.13515,-0.031915,0,-0.11817,-0.028785,0,0.040658,0.001218,0,0.00083077,0,0,0,2.8327e-09,0,99770,1.158,1.1566,1,0.00387,0.025,0.00387,0
0.0004001,299.46,-0.13544,-0.031955,0,-0.11855,-0.028812,0,0.040666,0.0012223,0,0.0008293,0,0,0,2.8057e-09,0,99770,1.158,1.1566,1,0.003875,0.025,0.003875,0
0.00040093,299.46,-0.13573,-0.031995,0,-0.11893,-0.028839,0,0.040675,0.0012265,0,0.00082783,0,0,0,2.7786e-09,0,99770,1.158,1.1566,1,0.00388,0.025,0.00388,0
0.00040169,299.46,-0.13599,-0.032034,0,-0.11928,-0.028866,0,0.040681,0.001231,0,0.00082635,0,0,0,2.7541e-09,0,99770,1.158,1.1566,1,0.003885,0.025,0.003885,0
0.00040243,299.46,-0.13624,-0.032073,0,-0.11963,-0.028893,0,0.040688,0.0012355,0,0.00082486,0,0,0,2.7298e-09,0,99770,1.158,1.1566,1,0.00389,0.025,0.00389,0
0.00040318,299.46,-0.1365,-0.032112,0,-0.11998,-0.02892,0,0.040694,0.0012399,0,0.00082337,0,0,0,2.7054e-09,0,99770,1.158,1.1566,1,0.003895,0.025,0.003895,0
